ID,Name,Equipment,BodyPart,Target,Synergist,URL
3177,Lever Reverse Hyperextension (plate loaded) (female),Leverage machine,Hips,"Erector Spinae, Gluteus Maximus",Hamstrings
3178,Stability Ball Reverse Hyperextension (off a bench) (female),Stability ball,Hips,"Erector Spinae, Gluteus Maximus",Hamstrings
3179,Frog Reverse Hyperextension (on a bench) (female),Body weight,Hips,"Erector Spinae, Gluteus Maximus, Gluteus Medius",Hamstrings
3180,Incline Reverse Hyperextension,Body weight,Hips,"Erector Spinae, Gluteus Maximus",Hamstrings
3181,Bodyweight Frog Pump,Body weight,Hips,"Gluteus Maximus, Gluteus Medius","Hamstrings, Tensor Fasciae Latae"
3182,Weighted Frog Pump,Weighted,Hips,"Gluteus Maximus, Gluteus Medius","Hamstrings, Tensor Fasciae Latae"
3183,Barbell Hang Clean Below the Knees (VERSION 2),Barbell,,,
3184,Barbell Squat (with hanging band technique),Barbell,Thighs,"Gluteus Maximus, Quadriceps","Adductor Magnus, Soleus"
3185,Barbell Bench Press (with hanging band technique),Barbell,Chest,"Pectoralis Major Clavicular Head, Pectoralis Major Sternal Head","Deltoid Anterior, Triceps Brachii"
3186,Barbell Military Press (with hanging band technique),Barbell,Shoulders,Deltoid Anterior,"Deltoid Lateral, Pectoralis Major Clavicular Head, Serratus Anterior, Triceps Brachii"
3187,Kettlebell Goblet Squat Jump (female),Kettlebell,Thighs,"Gluteus Maximus, Quadriceps","Adductor Magnus, Gastrocnemius, Soleus"
3188,Dumbbell Straight Arm Pullover (with hanging band technique),Dumbbell,Chest,Pectoralis Major Sternal Head,"Deltoid Posterior, Latissimus Dorsi, Teres Major"
3189,Body Fat Percentage (male),,,,
3190,Body Type (male),,,,
3191,Body Type (female),,,,
3192,Body Fat Percentage (female),,,,
3193,Glute-Ham Raise,Body weight,Thighs,Hamstrings,"Gastrocnemius, Gluteus Maximus"
3194,Frankenstein squat,Barbell,Thighs,"Gluteus Maximus, Quadriceps","Adductor Magnus, Soleus"
3195,Lever Lying Two-One Leg Curl,Leverage machine,Thighs,Hamstrings,Gastrocnemius
3196,Quick Feet Run,Body weight,,,
3197,Prancing,Body weight,,,
3198,ZigZag Hopes,Body weight,,,
3199,Skips,Body weight,,,
3200,Lever Bent-over Row with V-bar (plate loaded),Leverage machine,Back,"Infraspinatus, Latissimus Dorsi, Teres Major, Teres Minor , Trapezius Lower Fibers, Trapezius Middle Fibers","Brachialis, Brachioradialis, Deltoid Posterior"
3201,Quarter Sit-up,Body weight,Waist,Rectus Abdominis,Obliques
3202,Half Sit-up (male),Body weight,Waist,"Iliopsoas, Rectus Abdominis",Obliques
3203,Prisoner Half Sit-up (male),Body weight,Waist,"Iliopsoas, Rectus Abdominis","Deltoid Anterior, Obliques, Pectoralis Major Clavicular Head, Pectoralis Major Sternal Head"
3204,Arms Overhead Full Sit-up (male),Body weight,"Back, Waist","Erector Spinae, Iliopsoas, Rectus Abdominis","Latissimus Dorsi, Obliques, Teres Major"
3205,Floor T-Raise (female),Body weight,Hips,"Erector Spinae, Gluteus Maximus","Hamstrings, Infraspinatus, Trapezius Middle Fibers, Trapezius Upper Fibers"
3206,Prone Cobra Palms Under Thighs (female),Body weight,Hips,"Erector Spinae, Gluteus Maximus",Hamstrings
3207,Swimmer Kicks (female),Body weight,Hips,"Erector Spinae, Gluteus Maximus",Hamstrings
3208,Lying Back Extension (female),Body weight,Hips,"Erector Spinae, Gluteus Maximus",Hamstrings
3209,Lying Back Extension with Press (female),Body weight,Hips,"Erector Spinae, Gluteus Maximus",Hamstrings
3210,Prone Cobra Hands Interlocked (female),Body weight,Hips,"Erector Spinae, Gluteus Maximus",Hamstrings
3211,Kneeling Push-up (male),Body weight,Chest,"Pectoralis Major Clavicular Head, Pectoralis Major Sternal Head","Deltoid Anterior, Triceps Brachii"
3212,Basic Toe Touch (male),Body weight,"Hips, Waist","Erector Spinae, Gluteus Maximus, Hamstrings, Rectus Abdominis","Deltoid Anterior, Deltoid Lateral, Gastrocnemius, Obliques, Pectoralis Major Clavicular Head, Serratus Anterior, Soleus"
3213,Side-to-Side Toe Touch (male),Body weight,Waist,,
3214,Arms Apart Circular Toe Touch (male),Body weight,"Hips, Waist",,
3215,Hands Reversed Clasped Circular Toe Touch (male),Body weight,"Hips, Waist",,
3216,Chest Tap Push-up (male),Body weight,Chest,"Pectoralis Major Clavicular Head, Pectoralis Major Sternal Head","Brachialis, Brachioradialis, Deltoid Anterior, Triceps Brachii"
3217,Modified Hindu Push-up (male),Body weight,Chest,"Pectoralis Major Clavicular Head, Pectoralis Major Sternal Head, Rectus Abdominis",
3218,Hands Clasped Circular Toe Touch (male),Body weight,"Hips, Waist",,
3219,Scissor Jumps (male),Body weight,Cardio,,
3220,Astride Jumps (male),Body weight,Cardio,,
3221,Half Knee Bends (male),Body weight,Cardio,,
3222,Semi squat Jump (male),Body weight,Cardio,,
3223,Star Jump (male),Body weight,Cardio,,
3224,Jack Jump (male),Body weight,Cardio,,
3231,Two Toe Touch (male),Body weight,"Back, Waist",,
3232,Cable Standing Rear Delt Horizontal Row (with rope),Cable,Shoulders,Deltoid Posterior ,"Infraspinatus, Teres Minor, Trapezius Lower Fibers, Trapezius Middle Fibers"
3233,Cable Seated Supine-grip Row (male),Cable,Back,"Infraspinatus, Latissimus Dorsi, Teres Major, Teres Minor , Trapezius Lower Fibers, Trapezius Middle Fibers","Biceps Brachii, Brachialis, Brachioradialis, Deltoid Posterior"
3234,Hyght Dumbbell Fly,Dumbbell,Chest,Pectoralis Major Clavicular Head,"Biceps Brachii, Deltoid Anterior"
3235,Cable Assisted Inverse Leg Curl,Cable,Thighs,"Hamstrings, Quadriceps","Gastrocnemius, Gracilis, Popliteus, Sartorius"
3236,Resistance Band Hip Thrusts on Knees (female),Resistance Band,Hips,Gluteus Maximus,Hamstrings
3237,Landmine Lateral Raise,Barbell,Shoulders,Deltoid Lateral,"Deltoid Anterior, Deltoid Posterior, Infraspinatus, Serratus Anterior, Teres Minor, Trapezius Lower Fibers, Trapezius Middle Fibers"
3238,Kneeling plank (male),Body weight,Waist,,
3239,Kneeling Plank Tap Shoulder (male),Body weight,Waist,,
3240,Exercise Ball on the Wall Calf Raise (tennis ball between knees),Dumbbell,Calves,Gastrocnemius,Soleus
3241,Exercise Ball on the Wall Calf Raise (tennis ball between ankles),Dumbbell,Calves,Gastrocnemius,Soleus
3242,Lying Lower Back Stretch (bent knee) (female),Body weight,"Back, Hips",,
3243,Lying Lower Back Stretch (female),Body weight,"Back, Hips",,
3244,Abdominal Stretch (female),Body weight,Waist,,
3245,Feet and Ankles Side to Side Stretch (female),Body weight,Calves,,
3246,Feet and Ankles Rotation Stretch (female),Body weight,Calves,,
3247,Feet and Ankles Stretch (female),Body weight,Calves,,
3248,Front Toe Touching (female),Body weight,"Back, Hips, Waist",,
3249,Two Front Toe Touching (female),Body weight,"Back, Hips, Waist",,
3250,Side Toe Touching (female),Body weight,"Back, Hips, Waist",,
3251,Side Two Front Toe Touching (female),Body weight,"Back, Hips, Waist",,
3252,Knee Raise (female),Body weight,"Hips, Thighs",,
3253,Standing Side Bend (female),Body weight,Waist,,
3254,Standing Two Side Bend (female),Body weight,Waist,,
3255,Standing Side Bend (bent arm) (female),Body weight,Waist,,
3256,Standing Two Side Bend (bent arm) (female),Body weight,Waist,,
3257,Standing One Arm Circling (female)_Shoulders,Body weight,"Chest, Shoulders",,
3258,Standing Arms Circling (female)_Shoulders,Body weight,"Chest, Shoulders",,
3259,Standing Alternate Arms Circling (female)_Shoulders,Body weight,"Chest, Shoulders",,
3260,Standing Arms Flinging (female),Body weight,"Chest, Shoulders",,
3261,Quarter Sit up (female),Body weight,Waist,,
3262,Lying Leg raise (female),Body weight,Hips,,
3263,Lying Full Leg raise (female),Body weight,Hips,,
3264,Side Plank Leg raise (female),Body weight,Hips,,
3265,Kneeling Push up to Child Pose (female),Body weight,"Back, Waist",,
3266,Elbow Push up (female),Body weight,Waist,,
3267,Lying Single Leg Raise (female),Body weight,"Hips, Thighs",,
3268,Lying Leg Raise to Side (female),Body weight,"Hips, Waist",,
3269,Run and Hop (female),Body weight,Cardio,,
3270,Run and Jack Jump (female),Body weight,Cardio,,
3271,Run and Half Knee Bend (female),Body weight,Cardio,,
3272,Run and Semi Squat Jump (female),Body weight,Cardio,,
3273,Bodybuilding pose male,,,,
3274,Bodybuilding pose male-female,,,,
3275,Bodybuilding pose male-female (VERSION 2),,,,
3276,Wide deadlift pose,,,,
3277,Arnold pose,,,,
3278,Arnold pose (female),,,,
3279,Floor Crunch Feet on Bench (female),Body weight,Waist,Rectus Abdominis,Obliques
3280,Floor Twisting Crunch Feet on Bench (female),Body weight,Waist,Obliques,Rectus Abdominis
3281,Smith Full Squat,Smith machine,Thighs,"Gluteus Maximus, Quadriceps","Adductor Magnus, Soleus"
3282,Weighted Floor Crunch Feet on Bench (female),Weighted,Waist,Rectus Abdominis,Obliques
3283,Weighted Floor Twisting Crunch Feet on Bench (female),Weighted,Waist,Obliques,Rectus Abdominis
3284,Dumbbell Biceps Pose (male-female),,,,
3285,Iron Cross Stretch (female),Body weight,Hips,Gluteus Medius,"Obliques, Tensor Fasciae Latae"
3286,Weighted Muscle up,Weighted,Back,,
3287,Elbow dips,Body weight,Upper Arms,Triceps Brachii,"Deltoid Anterior, Latissimus Dorsi, Levator Scapulae, Pectoralis Major Sternal Head"
3288,Korean dips,Body weight,Chest,"Pectoralis Major Clavicular Head, Pectoralis Major Sternal Head","Deltoid Anterior, Latissimus Dorsi, Levator Scapulae, Triceps Brachii"
3289,Impossible dips,Body weight,"Upper Arms, Waist",,
3290,Weighted One Hand Pull up,Weighted,Back,Latissimus Dorsi,"Brachialis, Brachioradialis, Deltoid Posterior, Infraspinatus, Teres Major, Teres Minor, Trapezius Lower Fibers, Trapezius Middle Fibers"
3291,Stalder Press,Body weight,Upper Arms,,
3292,Elevator,Body weight,Back,,
3293,Archer Pull up,Body weight,Back,"Infraspinatus, Latissimus Dorsi, Teres Major, Teres Minor , Trapezius Lower Fibers, Trapezius Middle Fibers","Biceps Brachii, Brachialis, Brachioradialis, Deltoid Posterior, Pectoralis Major Sternal Head"
3294,Archer Push up,Body weight,Chest,"Pectoralis Major Clavicular Head, Pectoralis Major Sternal Head","Deltoid Anterior, Triceps Brachii"
3295,Front Lever Reps,Body weight,"Back, Waist",,
3296,Front Lever,Body weight,Waist,,
3297,Back lever,Body weight,Back,,
3298,Straddle planche,Body weight,Waist,,
3299,Full planche,Body weight,Waist,,
3300,Lean planche,Body weight,Waist,,
3301,Frog planche,Body weight,Waist,,
3302,Handstand,Body weight,Upper Arms,Triceps Brachii,"Deltoid Anterior, Deltoid Lateral, Latissimus Dorsi, Pectoralis Major Clavicular Head, Pectoralis Major Sternal Head, Serratus Anterior, Teres Major"
3303,Flag,Body weight,"Upper Arms, Waist",,
3304,Skin the cat,Body weight,"Back, Waist",,
3305,Barbell Thruster,Barbell,"Shoulders, Thighs","Deltoid Anterior, Gluteus Maximus, Quadriceps","Adductor Magnus, Deltoid Lateral, Pectoralis Major Clavicular Head, Serratus Anterior, Soleus, Triceps Brachii"
3306,StrongMan Fingals Fingers,Weighted,"Back, Chest, Shoulders, Thighs",,
3307,StrongMan Keg Toss,Weighted,"Back, Hips, Shoulders",,
3308,Barbell Weighted Deadlift,Barbell,Hips,"Gluteus Maximus, Quadriceps","Adductor Magnus, Gastrocnemius, Hamstrings, Soleus"
3309,Barbell Weighted Front Chest Squat,Barbell,Thighs,"Gluteus Maximus, Quadriceps","Adductor Magnus, Gastrocnemius, Hamstrings, Soleus"
3310,Barbell Weighted Bench Press,Barbell,Chest,"Pectoralis Major Clavicular Head, Pectoralis Major Sternal Head","Deltoid Anterior, Triceps Brachii"
3311,Barbell Front Squat (from blocks),Barbell,Thighs,"Gluteus Maximus, Quadriceps","Adductor Magnus, Gastrocnemius, Hamstrings, Soleus"
3312,Weighted Muscle up (on bar),Weighted,"Back, Waist",,
3313,Weighted Straight Bar Dip,Weighted,Chest,"Pectoralis Major Clavicular Head, Pectoralis Major Sternal Head","Deltoid Anterior, Triceps Brachii"
3314,Straddle Maltese,Body weight,Waist,,
3315,Full Maltese,Body weight,Waist,,
3316,Barbell Weightlifting Complex,Barbell,"Hips, Shoulders, Thighs","Deltoid Anterior, Gluteus Maximus, Quadriceps","Adductor Magnus, Deltoid Lateral, Gastrocnemius, Hamstrings, Pectoralis Major Clavicular Head, Serratus Anterior, Soleus, Triceps Brachii"
3317,StrongMan Car Flip,Weighted,"Back, Chest, Hips, Thighs, Upper Arms, Waist",,
3318,Swing 360,Body weight,Cardio,,
3319,Dumbbell Lying on Floor Hammer Press,Dumbbell,Chest,"Pectoralis Major Clavicular Head, Pectoralis Major Sternal Head","Deltoid Anterior, Triceps Brachii"
3320,Dumbbell Hammer Grip Incline Bench Two Arm Row,Dumbbell,Back,"Infraspinatus, Latissimus Dorsi, Teres Major, Teres Minor , Trapezius Lower Fibers, Trapezius Middle Fibers","Brachialis, Brachioradialis, Deltoid Posterior, Pectoralis Major Sternal Head"
3321,Resistance Band Rear Fly,Resistance Band,Shoulders,Deltoid Posterior ,"Teres Major, Teres Minor, Trapezius Lower Fibers, Trapezius Middle Fibers"
3322,Kettlebell deadlift,Kettlebell,"Hips, Thighs","Gluteus Maximus, Quadriceps","Adductor Magnus, Gastrocnemius, Hamstrings, Soleus"
3323,Kettlebell Half Turkish Get Up,Kettlebell,"Hips, Shoulders, Thighs, Waist",,
3324,Band Alternate Incline Chest Press with Twist,Band,Chest,Pectoralis Major Clavicular Head,"Deltoid Anterior, Obliques, Pectoralis Major Sternal Head, Triceps Brachii"
3325,Band Alternate Low Row wtih Twist,Band,Back,"Infraspinatus, Latissimus Dorsi, Teres Major, Teres Minor , Trapezius Lower Fibers, Trapezius Middle Fibers","Biceps Brachii, Brachialis, Brachioradialis, Deltoid Posterior, Pectoralis Major Sternal Head"
3326,Band Alternate Lat Pulldown with Twist,Band,Back,Latissimus Dorsi,"Biceps Brachii, Brachialis, Brachioradialis, Deltoid Posterior, Infraspinatus, Obliques, Teres Major, Teres Minor, Trapezius Lower Fibers, Trapezius Middle Fibers"
3327,Full Planche Push-Up,Body weight,"Chest, Upper Arms, Waist",,
3328,Barbell Complex - Stiff Leg Deadlift - Clean - Step,Barbell,"Hips, Shoulders, Thighs",,
3329,Roman Chair Sit-Up,Body weight,Waist,Rectus Abdominis,Obliques
3330,Oblique Crunches with Bent Knee Leg Lift,Body weight,Waist,"Adductor Brevis, Adductor Longus, Gluteus Medius, Obliques, Pectineous","Gracilis, Rectus Abdominis, Tensor Fasciae Latae"
3331,Oblique Crunches with Straight Leg Lift,Body weight,Waist,"Adductor Brevis, Adductor Longus, Gluteus Medius, Gracilis, Obliques",Rectus Abdominis
3332,Weighted Stability Ball Crunch (Full range),Weighted,Waist,Rectus Abdominis,Obliques
3333,Dumbbell One Arm Wide-Grip Bench Press,Dumbbell,Chest,"Pectoralis Major Clavicular Head, Pectoralis Major Sternal Head","Deltoid Anterior, Triceps Brachii"
3334,Dumbbell One Arm Floor Fly,Dumbbell,Chest,"Pectoralis Major Clavicular Head, Pectoralis Major Sternal Head","Biceps Brachii, Deltoid Anterior"
3335,Dumbbell Glute Bridge,Dumbbell,Hips,Gluteus Maximus,Hamstrings
3336,Dumbbell V-up,Dumbbell,Waist,"Iliopsoas, Rectus Abdominis","Obliques, Quadriceps, Sartorius"
3337,Dumbbell Side Bridge,Dumbbell,Waist,"Gluteus Medius, Obliques, Tensor Fasciae Latae",
3338,Dumbbell Single Stiff Leg Deadlift,Dumbbell,Hips,"Erector Spinae, Gluteus Maximus",Hamstrings
3339,Dumbbell One Arm Lunge,Dumbbell,Thighs,"Gluteus Maximus, Quadriceps","Adductor Magnus, Soleus"
3340,Dumbbell Stiff Leg Deadlift,Dumbbell,Hips,"Erector Spinae, Gluteus Maximus",Hamstrings
3341,Dumbbell Lunge (VERSION 2),Dumbbell,Thighs,"Gluteus Maximus, Quadriceps","Adductor Magnus, Soleus"
3342,Cable Y-raise,Cable,Shoulders,Deltoid Lateral,
3343,Lever Lateral Raise (VERSION 2),Leverage machine,Shoulders,Deltoid Lateral,
3344,Lever Crossovers,Leverage machine,Chest,Pectoralis Major Sternal Head,
3345,Hand Spring Wrist Curl,Weighted,Forearms,Wrist Flexors,
3349,Cable Front Squat,Cable,Thighs,"Gluteus Maximus, Quadriceps","Adductor Magnus, Soleus"
3350,Cable Lateral Lunge,Cable,Thighs,"Gluteus Maximus, Gluteus Medius, Quadriceps",
3351,Cable Lunge,Cable,Thighs,"Gluteus Maximus, Quadriceps",
3352,Cable Kneeling Pull Through,Cable,Hips,Gluteus Maximus,Hamstrings
3353,Cable One Arm High Pulley Overhead Tricep Extension,Cable,Upper Arms,Triceps Brachii,
3354,Cable Front Squat (VERSION 2),Cable,Thighs,"Gluteus Maximus, Quadriceps",
3355,Cable Lateral Lunge (VERSION 2),Cable,Thighs,"Gluteus Maximus, Gluteus Medius, Quadriceps",
3356,Cable Forward Lunge,Cable,Thighs,"Gluteus Maximus, Quadriceps",
3357,Cable Seated on Floor Row with Rope,Cable,Back,"Infraspinatus, Latissimus Dorsi, Teres Major, Teres Minor , Trapezius Lower Fibers, Trapezius Middle Fibers",
3358,Cable Parallel Grip Lat Pulldown on Floor,Cable,Back,Latissimus Dorsi,
3359,Cable Standing Chest Press,Cable,Chest,"Pectoralis Major Clavicular Head, Pectoralis Major Sternal Head",
3360,Bear Crawl,Body weight,Cardio,,
3361,Skater Hops,Body weight,Cardio,,
3362,Cable Lying Close Press,Cable,Upper Arms,Triceps Brachii,"Deltoid Anterior, Pectoralis Major Clavicular Head, Pectoralis Major Sternal Head"
3363,Cable Standing Close Press,Cable,Upper Arms,Triceps Brachii,"Deltoid Anterior, Pectoralis Major Clavicular Head, Pectoralis Major Sternal Head"
3364,Cable Seating Close Press,Cable,Upper Arms,Triceps Brachii,"Deltoid Anterior, Pectoralis Major Clavicular Head, Pectoralis Major Sternal Head"
3365,Hawaian Squat,Body weight,"Hips, Thighs","Gluteus Maximus, Quadriceps","Adductor Brevis, Adductor Longus, Adductor Magnus, Gracilis, Pectineous, Soleus"
3366,Shrimp Squat,Body weight,"Hips, Thighs","Gluteus Maximus, Quadriceps","Adductor Magnus, Soleus"
3367,Skater Squat,Body weight,"Hips, Thighs","Gluteus Maximus, Quadriceps","Adductor Magnus, Soleus"
3368,Dumbbell Swing,Dumbbell,"Hips, Shoulders, Thighs","Deltoid Anterior, Gluteus Maximus, Hamstrings","Adductor Magnus, Deltoid Lateral, Pectoralis Major Clavicular Head, Quadriceps, Serratus Anterior, Soleus"
3369,Battling Ropes Alternate Arms Squat,Battling Rope,"Back, Chest, Hips, Thighs",,
3370,Battling Ropes Alternate Arms Jump Squat,Battling Rope,"Back, Chest, Hips, Thighs",,
3371,Battling Ropes Side to Side Arms,Battling Rope,"Back, Chest, Waist",,
3372,Battling Ropes Alternate Arms Side Lunge,Battling Rope,"Back, Chest, Hips, Thighs",,
3373,Battling Ropes Inside Circle,Battling Rope,"Back, Chest, Shoulders, Thighs",,
3374,Battling Ropes Outside Circle,Battling Rope,"Back, Chest, Shoulders, Thighs",,
3375,Battling Ropes Fly,Battling Rope,"Chest, Shoulders",,
3376,Battling Ropes Jumping Jack,Battling Rope,"Back, Hips, Shoulders, Thighs",,
3377,Battling Ropes Russian Twist,Battling Rope,Waist,,
3378,Battling Ropes Split Jump,Battling Rope,"Back, Chest, Hips, Shoulders, Thighs",,
3379,Battling Ropes High Waves,Battling Rope,"Back, Chest, Shoulders",,
